UDI,Product_ID,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,TWF,HDF,PWF,OSF,RNF
204,L47383,1,-0.8024013425000663,-1.0147607733229451,-0.2720739881549785,-0.20935181343089515,0.03219118574287868,0,0,0,0,0,0
205,L47384,1,-0.8024013425000663,-1.0147607733229451,1.1280086553302437,-0.7209667122514325,0.06361254810781627,0,0,0,0,0,0
206,M15065,2,-0.7524053088724167,-0.9473598877173782,-1.0864646891463827,1.3054295536652054,0.09503391047275388,0,0,0,0,0,0
207,L47386,1,-0.7524053088724167,-0.8799590021118496,0.3917102133380153,-0.4701750951825417,0.1421659540201603,0,0,0,0,0,0
208,M15067,2,-0.8024013425000663,-0.8799590021118496,-0.6569572646509162,2.077867734237389,0.1735873163850979,1,0,0,1,0,0
209,L47388,1,-0.8024013425000663,-0.9473598877173782,0.29130588033907506,-0.32973178962396227,0.2207193599325043,0,0,0,0,0,0
210,L47389,1,-0.8024013425000663,-0.9473598877173782,-0.3445882286542132,0.4025797322171985,0.2521407222974419,0,0,0,0,0,0
211,L47390,1,-0.8024013425000663,-0.8799590021118496,-0.08799937765692141,-0.38992177772049624,0.2835620846623795,0,0,0,0,0,0
212,L47391,1,-0.7524053088724167,-0.8799590021118496,0.20205758434001708,-0.6106184007411204,0.3149834470273171,0,0,0,0,0,0
213,H29626,0,-0.8024013425000663,-0.8799590021118496,-1.0864646891463827,1.2953978889824496,0.3464048093922547,0,0,0,0,0,0
214,L47393,1,-0.8024013425000663,-0.8799590021118496,-0.8521879121488555,0.492864714361999,0.4249582153045987,0,0,0,0,0,0
215,M15074,2,-0.8523973761276875,-0.9473598877173782,0.28014984333919285,-0.28960513089293993,0.4563795776695363,0,0,0,0,0,0
216,L47395,1,-0.8523973761276875,-0.9473598877173782,0.05145108484160671,0.03140813895523986,0.5035116212169427,0,0,0,0,0,0
217,L47396,1,-0.8523973761276875,-0.9473598877173782,-0.22187182165550842,-0.16922515469987276,0.5349329835818804,0,0,0,0,0,0
218,L47397,1,-0.8523973761276875,-1.0147607733229451,0.6985012308347772,-0.8413466884444997,0.5663543459468179,0,0,0,0,0,0
219,L47398,1,-0.8523973761276875,-0.9473598877173782,-0.5119287836524469,-0.1892884840653836,0.5977757083117555,0,0,0,0,0,0
220,M15079,2,-0.8523973761276875,-1.0147607733229451,-0.5844430241516816,0.6232763552378227,0.6291970706766932,0,0,0,0,0,0
221,L47400,1,-0.8523973761276875,-1.0147607733229451,-0.6848473571506217,1.2753345596169388,0.6763291142240996,0,0,0,0,0,0
222,H29635,0,-0.8024013425000663,-1.0147607733229451,1.6077182463251805,-1.5736582102856609,0.7077504765890371,0,0,0,0,0,0
223,L47402,1,-0.8024013425000663,-0.9473598877173782,-1.3095854291440279,0.5028963790447548,0.7863038825013812,0,0,0,0,0,0
224,L47403,1,-0.8024013425000663,-0.9473598877173782,0.16858947334037033,-0.5604600773273423,0.8177252448663187,0,0,0,0,0,0
225,L47404,1,-0.8523973761276875,-0.9473598877173782,0.2522597508394872,-1.0720749761478792,0.8491466072312563,0,0,0,0,0,0
226,L47405,1,-0.8523973761276875,-1.0147607733229451,-0.9860603561474425,1.3856828711272502,0.880567969596194,0,0,0,0,0,0
227,L47406,1,-0.8523973761276875,-1.0821616589285121,-1.1701349666454997,0.9242262957204916,0.9119893319611315,0,0,0,0,0,0
228,L47407,1,-0.8523973761276875,-1.0147607733229451,0.0012489183421365824,-0.38992177772049624,0.9434106943260692,0,0,0,0,0,0
229,M15088,2,-0.8523973761276875,-1.0147607733229451,0.5032705833368378,-0.28960513089293993,0.9748320566910068,0,0,0,0,0,0
230,L47409,1,-0.8523973761276875,-1.0147607733229451,-0.004329100157804543,-0.7811567003479657,1.0219641002384132,0,0,0,0,0,0
231,L47410,1,-0.8523973761276875,-0.9473598877173782,0.17416749184031147,-0.5203334185963199,1.0533854626033508,0,0,0,0,0,0
232,L47411,1,-0.8523973761276875,-1.0821616589285121,-0.7294715051501508,0.312294750072398,1.0848068249682883,0,0,0,0,0,0
233,L47412,1,-0.9023934097553371,-1.0821616589285121,-0.6402232091510928,0.7637196607964014,1.116228187333226,0,0,0,0,0,0
234,L47413,1,-0.9023934097553371,-1.0821616589285121,-0.1493575811562738,-0.5103017539135641,1.1476495496981636,0,0,0,0,0,0
235,L47414,1,-0.9023934097553371,-1.0821616589285121,-0.339010210154272,0.2922314207068864,1.179070912063101,0,0,0,0,0,0
236,M15095,2,-0.9523894433829583,-1.149562544534041,0.7877495268338351,-0.6306817301066312,1.2104922744280389,0,0,0,0,0,0
237,L47416,1,-0.9523894433829583,-1.149562544534041,-0.2441838956552729,-0.12909849596884967,1.2576243179754452,0,0,0,0,0,0
238,M15097,2,-1.0023854770106078,-1.2843643157451365,0.0737631588413712,-0.33976345430671806,1.2890456803403827,0,0,0,0,0,0
239,L47418,1,-1.0523815106382575,-1.2843643157451365,-0.8131417826492676,1.034574607230803,1.3361777238877892,0,0,0,0,0,0
240,L47419,1,-1.0023854770106078,-1.216963430139608,0.4028662503378976,-0.9416633352720559,1.3675990862527267,0,0,0,0,0,0
241,M15100,2,-1.0023854770106078,-1.2843643157451365,-1.1143547816460884,1.1649862481066267,1.3990204486176645,0,0,0,0,0,0
242,L47421,1,-1.0023854770106078,-1.2843643157451365,1.3288173213281242,-1.5736582102856609,1.4461524921650708,0,0,0,0,0,0
243,L47422,1,-1.0023854770106078,-1.216963430139608,-1.0641526151466183,1.8872661052650317,1.4775738545300083,1,0,0,0,1,0
244,L47423,1,-1.0023854770106078,-1.216963430139608,-0.5398188761521525,0.4126113968999543,1.508995216894946,0,0,0,0,0,0
245,M15104,2,-1.0023854770106078,-1.216963430139608,-0.8019857456493854,0.9141946310377358,1.5404165792598836,0,0,0,0,0,0
246,M15105,2,-1.0523815106382575,-1.2843643157451365,0.49211454633695556,-0.8614100178100111,1.58754862280729,0,0,0,0,0,0
247,L47426,1,-1.0523815106382575,-1.2843643157451365,0.2578377693394283,-0.6507450594721428,1.6346806663546964,0,0,0,0,0,0
248,L47427,1,-1.0023854770106078,-1.216963430139608,-0.38921237665374214,0.5530547024585329,1.666102028719634,0,0,0,0,0,0
249,L47428,1,-1.0023854770106078,-1.149562544534041,-0.9860603561474425,1.686632811609919,1.6975233910845717,1,0,0,0,1,0
250,L47429,1,-1.0023854770106078,-1.149562544534041,-0.7462055606499741,1.6264428235133859,1.7289447534495093,1,0,0,0,1,0
251,L47430,1,-1.0023854770106078,-1.149562544534041,0.6873451938348949,-0.7309983769341876,-1.6959837443286896,0,0,0,0,0,0
252,M15111,2,-1.0023854770106078,-1.216963430139608,-0.4059464321535655,0.2621364266586198,-1.6645623819637518,0,0,0,0,0,0
253,L47432,1,-1.0023854770106078,-1.216963430139608,0.4530684168373677,-0.42001677176876356,-1.6174303384163455,0,0,0,0,0,0
254,L47433,1,-1.0023854770106078,-1.216963430139608,-1.0139504486471482,0.8239096488929353,-1.5860089760514078,0,0,0,0,0,0
255,L47434,1,-1.0023854770106078,-1.216963430139608,-0.13820154415639155,-0.20935181343089515,-1.5545876136864702,0,0,0,0,0,0
256,L47435,1,-1.0023854770106078,-1.216963430139608,-0.2776520066549197,0.04143980363799563,-1.5231662513215327,0,0,0,0,0,0
257,L47436,1,-0.9523894433829583,-1.149562544534041,-1.1589789296456174,2.3085960219407684,-1.491744888956595,0,0,0,0,0,0
258,L47437,1,-1.0023854770106078,-1.3517652013507035,0.42517832433766206,-1.0520116467823681,-1.4603235265916574,0,0,0,0,0,0
259,L47438,1,-0.9523894433829583,-1.216963430139608,-0.31669813615450754,-0.20935181343089515,-1.42890216422672,0,0,0,0,0,0
260,M15119,2,-0.9523894433829583,-1.216963430139608,-0.6625352831508573,2.398881004085569,-1.3974808018617824,1,0,0,1,0,0
261,M15120,2,-0.9023934097553371,-1.149562544534041,-0.09357739615686254,0.9141946310377358,-1.3503487583143758,0,0,0,0,0,0
262,L47441,1,-0.9523894433829583,-1.216963430139608,0.6427210458353659,-0.7911883650307214,-1.3032167147669695,0,0,0,0,0,0
263,M15122,2,-0.9523894433829583,-1.216963430139608,1.100118562830538,-1.32286659321677,-1.2717953524020318,0,0,0,0,0,0
264,M15123,2,-1.0023854770106078,-1.2843643157451365,0.2689938063393106,-0.7711250356652106,-1.2246633088546255,0,0,0,0,0,0
265,L47444,1,-0.9523894433829583,-1.216963430139608,-0.829875838149091,0.7536879961136456,-1.177531265307219,0,0,0,0,0,0
266,L47445,1,-1.0023854770106078,-1.2843643157451365,-0.472882654152859,-0.28960513089293993,-1.1461099029422814,0,0,0,0,0,0
267,H29680,0,-1.0023854770106078,-1.2843643157451365,-0.5509749131520348,0.3724847381689319,-1.114688540577344,0,0,0,0,0,0
268,L47447,1,-1.0523815106382575,-1.3517652013507035,2.3161265958177033,-1.894671480133841,-1.0361351346649998,0,0,0,0,0,0
269,H29682,0,-1.0523815106382575,-1.3517652013507035,1.4571117468267702,-1.5234998868718825,-1.0047137723000623,0,0,0,0,0,0
270,L47449,1,-1.0023854770106078,-1.3517652013507035,-0.08242135915698029,-0.29963679557569567,-0.9261603663877183,0,0,0,0,0,0
271,H29684,0,-1.0023854770106078,-1.3517652013507035,-0.10473343315674478,-0.03881351382404913,-0.8947390040227806,0,0,0,0,0,0
272,M15131,2,-0.9523894433829583,-1.2843643157451365,-0.4840386911527413,0.08156646236901802,-0.8161855981104366,0,0,0,0,0,0
273,L47452,1,-0.9523894433829583,-1.2843643157451365,-0.30554209915462527,0.04143980363799563,-0.7690535545630302,0,0,0,0,0,0
274,L47453,1,-0.9523894433829583,-1.3517652013507035,-0.6290671721512106,0.6032130258723112,-0.7376321921980926,0,0,0,0,0,0
275,L47454,1,-0.9523894433829583,-1.3517652013507035,0.6315650088354837,-1.1523282936099244,-0.706210829833155,0,0,0,0,0,0
276,L47455,1,-1.0023854770106078,-1.3517652013507035,-0.7685176346497387,1.4759678532720513,-0.6747894674682174,0,0,0,0,0,0
277,M15136,2,-1.0023854770106078,-1.4191660869562706,1.178210821829714,-1.3429299225822813,-0.6433681051032798,0,0,0,0,0,0
278,H29691,0,-1.0023854770106078,-1.3517652013507035,-0.3334321916543309,1.074701265961826,-0.5962360615558734,0,0,0,0,0,0
279,M15138,2,-1.0023854770106078,-1.3517652013507035,0.4530684168373677,-1.0620433114651238,-0.5176826556435293,0,0,0,0,0,0
280,L47459,1,-1.0023854770106078,-1.2843643157451365,1.5630940983256516,-1.6639431924304617,-0.470550612096123,0,0,0,0,0,0
281,M15140,2,-0.9523894433829583,-1.2843643157451365,-0.4617266171529768,0.3724847381689319,-0.4391292497311854,0,0,0,0,0,0
282,L47461,1,-0.9523894433829583,-1.3517652013507035,0.48653652783701445,-0.34979511898947385,-0.391997206183779,0,0,0,0,0,0
283,M15142,2,-0.9523894433829583,-1.2843643157451365,-0.829875838149091,0.9844162838170248,-0.36057584381884134,0,0,0,0,0,0
284,L47463,1,-0.9023934097553371,-1.216963430139608,-0.38921237665374214,0.3022630853896422,-0.313443800271435,0,0,0,0,0,0
285,L47464,1,-0.9023934097553371,-1.149562544534041,2.8571943903119927,-2.0852731091061982,-0.28202243790649734,0,0,0,0,0,0
286,L47465,1,-0.9023934097553371,-1.149562544534041,0.1630114548404292,-0.399953442403252,-0.25060107554155975,0,0,0,0,0,0
287,L47466,1,-0.9023934097553371,-1.149562544534041,0.28014984333919285,-0.6808400535204094,-0.21917971317662216,0,0,0,0,0,0
288,L47467,1,-0.9023934097553371,-1.149562544534041,1.485001839326476,-0.8413466884444997,-0.18775835081168454,0,0,0,0,0,0
289,H29702,0,-0.9023934097553371,-1.0821616589285121,-0.8577659306487967,0.2220097679275974,-0.15633698844674693,0,0,0,0,0,0
290,L47469,1,-0.9523894433829583,-1.0821616589285121,-0.5732869871517993,0.6734346786516008,-0.07778358253440293,0,0,0,0,0,0
291,L47470,1,-0.9523894433829583,-1.0821616589285121,-0.562130950151917,0.5630863671412888,-0.046362220169465326,0,0,0,0,0,0
292,L47471,1,-1.0023854770106078,-1.149562544534041,-0.36690030265397766,0.2621364266586198,-0.014940857804527726,0,0,0,0,0,0
293,L47472,1,-0.9523894433829583,-1.0821616589285121,-1.1366668556458528,0.021376474272484798,0.016480504560409875,0,0,0,0,0,0
294,H29707,0,-0.9523894433829583,-1.0147607733229451,-0.8187198011492087,0.4828330496792433,0.04790186692534748,0,0,0,0,0,0
295,M15154,2,-0.9523894433829583,-1.0147607733229451,-0.9302801711480313,1.1148279246928485,0.12645527283769148,0,0,0,0,0,0
296,M15155,2,-0.9523894433829583,-0.9473598877173782,0.9885581928317156,-0.9316316705893005,0.1735873163850979,0,0,0,0,0,0
297,L47476,1,-1.0023854770106078,-1.0147607733229451,-0.8019857456493854,0.6232763552378227,0.2207193599325043,0,0,0,0,0,0
298,L47477,1,-1.0023854770106078,-1.0147607733229451,0.9718241373318923,-1.4733415634581044,0.2521407222974419,0,0,0,0,0,0
299,H29712,0,-1.0523815106382575,-1.0147607733229451,3.2922798333074,-2.1354314325199764,0.2835620846623795,0,0,0,0,0,0
300,M15159,2,-1.1023775442658785,-1.149562544534041,0.1574334363404881,-0.44008010113427437,0.36211549057472353,0,0,0,0,0,0
301,L47480,1,-1.1023775442658785,-1.0821616589285121,0.46422445383725,-0.16922515469987276,0.4092475341221299,0,0,0,0,0,0
302,L47481,1,-1.1523735778935282,-1.0821616589285121,1.1224306368303028,-1.2927715991685031,0.44066889648706753,0,0,0,0,0,0
303,H29716,0,-1.1023775442658785,-1.0821616589285121,-0.1493575811562738,-0.49023842454805255,0.4720902588520051,0,0,0,0,0,0
304,M15163,2,-1.1023775442658785,-1.0821616589285121,-0.3334321916543309,0.3524214088034203,0.5506436647643491,0,0,0,0,0,0
305,L47484,1,-1.1023775442658785,-1.0821616589285121,1.1056965813304793,-1.2526449404374806,0.5977757083117555,0,0,0,0,0,0
306,L47485,1,-1.1023775442658785,-1.0821616589285121,3.2922798333074,-2.0852731091061982,0.6291970706766932,0,0,0,0,0,0
307,L47486,1,-1.1023775442658785,-1.0821616589285121,-0.919124134148149,0.7135613373826232,0.6606184330416307,0,0,0,0,0,0
308,M15167,2,-1.1023775442658785,-1.0821616589285121,0.2243696583397816,-0.33976345430671806,0.6920397954065683,0,0,0,0,0,0
309,L47488,1,-1.0523815106382575,-1.0147607733229451,-1.3040074106440867,0.723593002065379,0.7391718389539748,0,0,0,0,0,0
310,M15169,2,-1.0523815106382575,-1.0147607733229451,-0.5007727466525647,0.08156646236901802,0.7705932013189124,0,0,0,0,0,0
311,H29724,0,-1.0023854770106078,-0.9473598877173782,-0.07126532215709803,0.18188310919657433,0.8177252448663187,0,0,0,0,0,0
312,M15171,2,-1.0023854770106078,-0.9473598877173782,-0.4784606726528002,0.4126113968999543,0.8962786507786628,0,0,0,0,0,0
313,L47492,1,-1.0523815106382575,-0.9473598877173782,-0.3947903951536833,-0.399953442403252,0.9434106943260692,0,0,0,0,0,0
314,L47493,1,-1.0023854770106078,-0.9473598877173782,-1.2593832626445576,1.0847329306445812,0.9748320566910068,0,0,0,0,0,0
315,M15174,2,-1.0523815106382575,-1.0147607733229451,-1.3318975031437923,1.3054295536652054,1.0062534190559445,0,0,0,0,0,0
316,L47495,1,-1.0523815106382575,-1.0821616589285121,0.598096897835837,0.06150313300350718,1.0533854626033508,0,0,0,0,0,0
317,L47496,1,-1.1023775442658785,-1.0821616589285121,0.9774021558318334,-0.6808400535204094,1.0848068249682883,0,0,0,0,0,0
318,L47497,1,-1.1023775442658785,-1.0821616589285121,0.8156396193335408,-1.16235995829268,1.116228187333226,0,0,0,0,0,0
319,L47498,1,-1.1023775442658785,-1.0821616589285121,-0.1493575811562738,-0.008718519775782523,1.1476495496981636,0,0,0,0,0,0
320,L47499,1,-1.1023775442658785,-1.0821616589285121,0.4084442688378387,-0.7911883650307214,1.179070912063101,0,0,0,0,0,0
321,H29734,0,-1.1023775442658785,-1.0821616589285121,0.06260712184148895,-0.17925681938262783,1.2104922744280389,0,0,0,0,0,0
322,L47501,1,-1.1023775442658785,-1.0821616589285121,-0.11588947015662704,-0.7510617062996991,1.2890456803403827,0,0,0,0,0,0
323,L47502,1,-1.1023775442658785,-1.0147607733229451,-0.5063507651525058,0.0013131449069732513,1.3204670427053204,0,0,0,0,0,0
324,L47503,1,-1.1023775442658785,-1.0147607733229451,0.12396532534084133,0.6333080199205777,1.351888405070258,0,0,0,0,0,0
325,M15184,2,-1.1023775442658785,-1.0147607733229451,-0.2832300251548608,0.1919147738793301,1.3833097674351955,0,0,0,0,0,0
326,L47505,1,-1.1023775442658785,-1.0147607733229451,0.8937318783327166,-1.2225499463892138,1.430441810982602,0,0,0,0,0,0
327,L47506,1,-1.1523735778935282,-1.0147607733229451,-0.21071578465562615,0.14175645046555194,1.4618631733475396,0,0,0,0,0,0
328,L47507,1,-1.1523735778935282,-1.0147607733229451,-0.9247021526480902,1.676601146927164,1.4932845357124773,1,0,0,0,1,0
329,H29742,0,-1.2023696115211493,-1.0821616589285121,0.916043952332481,-0.8614100178100111,1.5247058980774149,0,0,0,0,0,0
330,H29743,0,-1.1523735778935282,-1.0147607733229451,1.0108702668314802,-1.0118849880513456,1.603259303989759,0,0,0,0,0,0
331,M15190,2,-1.2023696115211493,-1.0821616589285121,-0.785251690149562,0.1919147738793301,1.6818127099021027,0,0,0,0,0,0
332,M15191,2,-1.2023696115211493,-1.0821616589285121,-0.8242978196491499,1.1950812421548933,1.7289447534495093,0,0,0,0,0,0
333,M15192,2,-1.2023696115211493,-1.149562544534041,-0.004329100157804543,0.021376474272484798,-1.6959837443286896,0,0,0,0,0,0
334,L47513,1,-1.252365645148799,-1.216963430139608,0.6036749163357781,-0.8714416824927665,-1.648851700781283,0,0,0,0,0,0
335,M15194,2,-1.252365645148799,-1.2843643157451365,-0.38921237665374214,0.4828330496792433,-1.6174303384163455,0,0,0,0,0,0
336,L47515,1,-1.3023616787764485,-1.2843643157451365,1.1726328033297728,-1.4131515753615709,-1.570298294868939,0,0,0,0,0,0
337,M15196,2,-1.2023696115211493,-1.216963430139608,2.5448253543152894,-1.9548614682303749,-1.5388769325040015,0,0,0,0,0,0
338,L47517,1,-1.2023696115211493,-1.149562544534041,1.133586673830185,-1.2325816110719694,-1.491744888956595,0,0,0,0,0,0
339,L47518,1,-1.252365645148799,-1.216963430139608,0.13512136234072358,-0.17925681938262783,-1.4603235265916574,0,0,0,0,0,0
340,M15199,2,-1.252365645148799,-1.216963430139608,0.9718241373318923,-0.7811567003479657,-1.42890216422672,0,0,0,0,0,0
341,L47520,1,-1.3023616787764485,-1.2843643157451365,-0.36132228415403655,-0.05887684318956068,-1.3817701206793134,0,0,0,0,0,0
342,M15201,2,-1.3023616787764485,-1.216963430139608,-0.04895324815733354,-0.7410300416169433,-1.3503487583143758,0,0,0,0,0,0
343,L47522,1,-1.3023616787764485,-1.216963430139608,-0.37805633965385993,0.6533713492860893,-1.3032167147669695,0,0,0,0,0,0
344,L47523,1,-1.252365645148799,-1.149562544534041,-0.8410318751489733,0.8640363076239577,-1.2717953524020318,0,0,0,0,0,0
345,M15204,2,-1.252365645148799,-1.216963430139608,5.071667734788619,-2.626983001975002,-1.2403739900370943,0,0,0,0,0,0
346,L47525,1,-1.252365645148799,-1.149562544534041,0.2578377693394283,-0.7109350475686768,-1.1932419464896877,0,0,0,0,0,0
347,M15206,2,-1.252365645148799,-1.149562544534041,-0.44499256165315343,0.5229597084102664,-1.1618205841247502,0,0,0,0,0,0
348,L47527,1,-1.252365645148799,-1.149562544534041,0.029139010841842207,0.08156646236901802,-1.114688540577344,0,0,0,0,0,0
349,L47528,1,-1.2023696115211493,-1.149562544534041,0.43633436133754433,-0.8313150237617443,-1.0832671782124061,0,0,0,0,0,0
350,L47529,1,-1.2023696115211493,-1.149562544534041,0.3136179543388396,-0.570491742010098,-1.0518458158474686,0,0,0,0,0,0
351,H29764,0,-1.2023696115211493,-1.149562544534041,-0.7740956531496798,0.4326747262654651,-1.020424453482531,0,0,0,0,0,0
352,M15211,2,-1.2023696115211493,-1.0821616589285121,0.4028662503378976,-0.9015366765410335,-0.941871047570187,0,0,0,0,0,0
353,M15212,2,-1.2023696115211493,-1.0821616589285121,-0.1772476736559794,0.6032130258723112,-0.8947390040227806,0,0,0,0,0,0
354,H29767,0,-1.252365645148799,-1.149562544534041,0.7542814158341884,-1.0018533233685898,-0.8476069604753742,0,0,0,0,0,0
355,L47534,1,-1.2023696115211493,-1.149562544534041,0.6650331198351305,-0.570491742010098,-0.7690535545630302,0,0,0,0,0,0
356,L47535,1,-1.2023696115211493,-1.149562544534041,0.4698024723371911,-0.30966846025845146,-0.7376321921980926,0,0,0,0,0,0
357,M15216,2,-1.2023696115211493,-1.0821616589285121,-0.785251690149562,0.8941313016722243,-0.706210829833155,0,0,0,0,0,0
358,L47537,1,-1.2023696115211493,-1.0821616589285121,-0.12146748865656816,-0.5805234066928531,-0.6590787862857486,0,0,0,0,0,0
359,M15218,2,-1.2023696115211493,-1.149562544534041,-0.4003684136536244,-0.32973178962396227,-0.627657423920811,0,0,0,0,0,0
360,M15219,2,-1.2023696115211493,-1.149562544534041,0.1574334363404881,-0.5403967479618307,-0.5805253803734046,0,0,0,0,0,0
361,M15220,2,-1.252365645148799,-1.149562544534041,-0.09915541465680366,-0.17925681938262783,-0.5333933368259982,0,0,0,0,0,0
362,L47541,1,-1.252365645148799,-1.149562544534041,0.3191959728387807,-0.31970012494120725,-0.48626129327859174,0,0,0,0,0,0
